2_time1(ch1),2_voltage1(ch1),3_time1(ch1),3_voltage1(ch1),4_time1(ch1),4_voltage1(ch1),5_time1(ch1),5_voltage1(ch1),6_time1(ch1),6_voltage1(ch1),7_time1(ch1),7_voltage1(ch1)
-0.0000001074,0.02,-0.0000000447,0.06,-0.0000000447,0,-0.0000001074,0,-0.0000001074,-0.016,-0.0000001074,0.0096
-0.0000001072,0.02,-0.0000000446,0.06,-0.0000000446,0,-0.0000001072,0,-0.0000001072,-0.016,-0.0000001072,0.0096
-0.000000107,0.02,-0.0000000445,0.06,-0.0000000445,0,-0.000000107,-0.008,-0.000000107,-0.016,-0.000000107,0.0104
-0.0000001068,0.02,-0.0000000444,0.04,-0.0000000444,0,-0.0000001068,-0.008,-0.0000001068,-0.016,-0.0000001068,0.0104
-0.0000001066,0.02,-0.0000000443,0.04,-0.0000000443,0,-0.0000001066,-0.008,-0.0000001066,-0.016,-0.0000001066,0.0112
-0.0000001064,0.02,-0.0000000442,0.04,-0.0000000442,0.008,-0.0000001064,-0.008,-0.0000001064,-0.016,-0.0000001064,0.0112
-0.0000001062,0.02,-0.0000000441,0.04,-0.0000000441,0.008,-0.0000001062,0,-0.0000001062,-0.008,-0.0000001062,0.0112
-0.000000106,0.02,-0.000000044,0.04,-0.000000044,0.008,-0.000000106,0,-0.000000106,-0.016,-0.000000106,0.0112
-0.0000001058,0.02,-0.0000000439,0.04,-0.0000000439,0.008,-0.0000001058,0,-0.0000001058,-0.016,-0.0000001058,0.0112
-0.0000001056,0.02,-0.0000000438,0.04,-0.0000000438,0.008,-0.0000001056,0,-0.0000001056,-0.016,-0.0000001056,0.0112
-0.0000001054,0.02,-0.0000000437,0.04,-0.0000000437,0.008,-0.0000001054,0,-0.0000001054,-0.016,-0.0000001054,0.0112
-0.0000001052,0.02,-0.0000000436,0.04,-0.0000000436,0.008,-0.0000001052,0.008,-0.0000001052,-0.016,-0.0000001052,0.0104
-0.000000105,0.02,-0.0000000435,0.04,-0.0000000435,0.008,-0.000000105,0.008,-0.000000105,-0.016,-0.000000105,0.0104
-0.0000001048,0.04,-0.0000000434,0.04,-0.0000000434,0.008,-0.0000001048,0.008,-0.0000001048,-0.016,-0.0000001048,0.0104
-0.0000001046,0.04,-0.0000000433,0.04,-0.0000000433,0.016,-0.0000001046,0.008,-0.0000001046,-0.008,-0.0000001046,0.0104
-0.0000001044,0.04,-0.0000000432,0.04,-0.0000000432,0.016,-0.0000001044,0.008,-0.0000001044,-0.008,-0.0000001044,0.0096
-0.0000001042,0.04,-0.0000000431,0.04,-0.0000000431,0.016,-0.0000001042,0.008,-0.0000001042,0,-0.0000001042,0.0096
-0.000000104,0.04,-0.000000043,0.04,-0.000000043,0.016,-0.000000104,0.008,-0.000000104,0,-0.000000104,0.0088
-0.0000001038,0.04,-0.0000000429,0.04,-0.0000000429,0.016,-0.0000001038,0.008,-0.0000001038,0,-0.0000001038,0.0088
-0.0000001036,0.02,-0.0000000428,0.04,-0.0000000428,0.016,-0.0000001036,0.008,-0.0000001036,0,-0.0000001036,0.0088
-0.0000001034,0.02,-0.0000000427,0.04,-0.0000000427,0.016,-0.0000001034,0.008,-0.0000001034,0,-0.0000001034,0.0088
-0.0000001032,0.02,-0.0000000426,0.04,-0.0000000426,0.016,-0.0000001032,0.016,-0.0000001032,0,-0.0000001032,0.0088
-0.000000103,0.02,-0.0000000425,0.04,-0.0000000425,0.016,-0.000000103,0.016,-0.000000103,-0.008,-0.000000103,0.0088
-0.0000001028,0.02,-0.0000000424,0.04,-0.0000000424,0.016,-0.0000001028,0.016,-0.0000001028,-0.008,-0.0000001028,0.0088
-0.0000001026,0,-0.0000000423,0.02,-0.0000000423,0.024,-0.0000001026,0.016,-0.0000001026,-0.008,-0.0000001026,0.0096
-0.0000001024,0,-0.0000000422,0.02,-0.0000000422,0.024,-0.0000001024,0.016,-0.0000001024,-0.008,-0.0000001024,0.0096
-0.0000001022,0,-0.0000000421,0.02,-0.0000000421,0.024,-0.0000001022,0.016,-0.0000001022,-0.008,-0.0000001022,0.0096
-0.000000102,0,-0.000000042,0.02,-0.000000042,0.024,-0.000000102,0.016,-0.000000102,-0.008,-0.000000102,0.0096
-0.0000001018,0,-0.0000000419,0.02,-0.0000000419,0.024,-0.0000001018,0.016,-0.0000001018,-0.008,-0.0000001018,0.0096
-0.0000001016,0,-0.0000000418,0.02,-0.0000000418,0.024,-0.0000001016,0.016,-0.0000001016,0,-0.0000001016,0.0096
-0.0000001014,0,-0.0000000417,0.02,-0.0000000417,0.024,-0.0000001014,0.016,-0.0000001014,0,-0.0000001014,0.0096
-0.0000001012,0,-0.0000000416,0.02,-0.0000000416,0.024,-0.0000001012,0.016,-0.0000001012,0.008,-0.0000001012,0.0104
-0.000000101,0,-0.0000000415,0.02,-0.0000000415,0.024,-0.000000101,0.008,-0.000000101,0.008,-0.000000101,0.0104
-0.0000001008,0.02,-0.0000000414,0.02,-0.0000000414,0.024,-0.0000001008,0.008,-0.0000001008,0.008,-0.0000001008,0.0104
-0.0000001006,0.02,-0.0000000413,0.02,-0.0000000413,0.024,-0.0000001006,0.008,-0.0000001006,0.008,-0.0000001006,0.0112
-0.0000001004,0.02,-0.0000000412,0.02,-0.0000000412,0.024,-0.0000001004,0.008,-0.0000001004,0.016,-0.0000001004,0.0104
-0.0000001002,0.02,-0.0000000411,0.02,-0.0000000411,0.024,-0.0000001002,0.008,-0.0000001002,0.016,-0.0000001002,0.0104
-0.0000001,0.02,-0.000000041,0.02,-0.000000041,0.016,-0.0000001,0.008,-0.0000001,0.016,-0.0000001,0.0104
-0.0000000998,0.02,-0.0000000409,0.02,-0.0000000409,0.016,-0.0000000998,0.008,-0.0000000998,0.008,-0.0000000998,0.0096
-0.0000000996,0,-0.0000000408,0.02,-0.0000000408,0.016,-0.0000000996,0.008,-0.0000000996,0.008,-0.0000000996,0.0096
-0.0000000994,0,-0.0000000407,0.02,-0.0000000407,0.016,-0.0000000994,0.008,-0.0000000994,0.008,-0.0000000994,0.0088
-0.0000000992,0,-0.0000000406,0.02,-0.0000000406,0.016,-0.0000000992,0.008,-0.0000000992,0.008,-0.0000000992,0.0088
-0.000000099,0,-0.0000000405,0.02,-0.0000000405,0.016,-0.000000099,0.008,-0.000000099,0,-0.000000099,0.008
-0.0000000988,0,-0.0000000404,0.02,-0.0000000404,0.016,-0.0000000988,0,-0.0000000988,0,-0.0000000988,0.008
-0.0000000986,0,-0.0000000403,0.02,-0.0000000403,0.016,-0.0000000986,0,-0.0000000986,-0.008,-0.0000000986,0.008
-0.0000000984,0,-0.0000000402,0.02,-0.0000000402,0.016,-0.0000000984,0.008,-0.0000000984,-0.008,-0.0000000984,0.0072
-0.0000000982,0,-0.0000000401,0.02,-0.0000000401,0.016,-0.0000000982,0.008,-0.0000000982,-0.008,-0.0000000982,0.0072
-0.000000098,0,-0.00000004,0.02,-0.00000004,0.008,-0.000000098,0.008,-0.000000098,-0.008,-0.000000098,0.0072
-0.0000000978,0.02,-0.0000000399,0.02,-0.0000000399,0.008,-0.0000000978,0.008,-0.0000000978,-0.008,-0.0000000978,0.0072
-0.0000000976,0.02,-0.0000000398,0.02,-0.0000000398,0.008,-0.0000000976,0.016,-0.0000000976,-0.008,-0.0000000976,0.0072
-0.0000000974,0.02,-0.0000000397,0.02,-0.0000000397,0.008,-0.0000000974,0.016,-0.0000000974,-0.008,-0.0000000974,0.0072
-0.0000000972,0.02,-0.0000000396,0.02,-0.0000000396,0.008,-0.0000000972,0.024,-0.0000000972,0,-0.0000000972,0.0072
-0.000000097,0.02,-0.0000000395,0.02,-0.0000000395,0.008,-0.000000097,0.024,-0.000000097,0,-0.000000097,0.008
-0.0000000968,0.04,-0.0000000394,0.02,-0.0000000394,0.008,-0.0000000968,0.024,-0.0000000968,0,-0.0000000968,0.008
-0.0000000966,0.04,-0.0000000393,0.02,-0.0000000393,0.008,-0.0000000966,0.024,-0.0000000966,0,-0.0000000966,0.0088
-0.0000000964,0.04,-0.0000000392,0.02,-0.0000000392,0.008,-0.0000000964,0.024,-0.0000000964,0.008,-0.0000000964,0.0088
-0.0000000962,0.04,-0.0000000391,0.02,-0.0000000391,0.008,-0.0000000962,0.024,-0.0000000962,0.008,-0.0000000962,0.0088
-0.000000096,0.04,-0.000000039,0.02,-0.000000039,0,-0.000000096,0.016,-0.000000096,0,-0.000000096,0.0088
-0.0000000958,0.04,-0.0000000389,0.02,-0.0000000389,0,-0.0000000958,0.016,-0.0000000958,0,-0.0000000958,0.0088
-0.0000000956,0.02,-0.0000000388,0.02,-0.0000000388,0,-0.0000000956,0.016,-0.0000000956,0,-0.0000000956,0.0088
-0.0000000954,0.02,-0.0000000387,0.02,-0.0000000387,0,-0.0000000954,0.016,-0.0000000954,0,-0.0000000954,0.0088
-0.0000000952,0,-0.0000000386,0.02,-0.0000000386,0,-0.0000000952,0.016,-0.0000000952,0,-0.0000000952,0.0088
-0.000000095,0,-0.0000000385,0.02,-0.0000000385,0,-0.000000095,0.008,-0.000000095,0,-0.000000095,0.0088
-0.0000000948,0,-0.0000000384,0.02,-0.0000000384,0,-0.0000000948,0.008,-0.0000000948,0,-0.0000000948,0.0088
-0.0000000946,0,-0.0000000383,0,-0.0000000383,0,-0.0000000946,0.008,-0.0000000946,0.008,-0.0000000946,0.0096
-0.0000000944,0,-0.0000000382,0,-0.0000000382,0,-0.0000000944,0.008,-0.0000000944,0.008,-0.0000000944,0.0096
-0.0000000942,0,-0.0000000381,0,-0.0000000381,0,-0.0000000942,0.008,-0.0000000942,0.016,-0.0000000942,0.0104
-0.000000094,0,-0.000000038,0,-0.000000038,0,-0.000000094,0.008,-0.000000094,0.008,-0.000000094,0.0104
-0.0000000938,0.02,-0.0000000379,0,-0.0000000379,0,-0.0000000938,0.008,-0.0000000938,0.008,-0.0000000938,0.0104
-0.0000000936,0.02,-0.0000000378,0,-0.0000000378,0,-0.0000000936,0.008,-0.0000000936,0,-0.0000000936,0.0112
-0.0000000934,0.02,-0.0000000377,0,-0.0000000377,0,-0.0000000934,0.008,-0.0000000934,0,-0.0000000934,0.0104
-0.0000000932,0.02,-0.0000000376,0,-0.0000000376,0,-0.0000000932,0.016,-0.0000000932,0,-0.0000000932,0.0104
-0.000000093,0.02,-0.0000000375,0,-0.0000000375,0,-0.000000093,0.008,-0.000000093,0,-0.000000093,0.0096
-0.0000000928,0.04,-0.0000000374,0,-0.0000000374,0,-0.0000000928,0.008,-0.0000000928,-0.008,-0.0000000928,0.0096
-0.0000000926,0.04,-0.0000000373,-0.02,-0.0000000373,0,-0.0000000926,0.008,-0.0000000926,0,-0.0000000926,0.0096
-0.0000000924,0.04,-0.0000000372,-0.02,-0.0000000372,0,-0.0000000924,0.008,-0.0000000924,0,-0.0000000924,0.0096
-0.0000000922,0.04,-0.0000000371,-0.02,-0.0000000371,0,-0.0000000922,0.008,-0.0000000922,0,-0.0000000922,0.0096
-0.000000092,0.04,-0.000000037,-0.02,-0.000000037,0,-0.000000092,0,-0.000000092,0,-0.000000092,0.0096
-0.0000000918,0.04,-0.0000000369,-0.02,-0.0000000369,0,-0.0000000918,0,-0.0000000918,0,-0.0000000918,0.0096
-0.0000000916,0.04,-0.0000000368,-0.02,-0.0000000368,0,-0.0000000916,0,-0.0000000916,0,-0.0000000916,0.0096
-0.0000000914,0.04,-0.0000000367,-0.02,-0.0000000367,0,-0.0000000914,0,-0.0000000914,0,-0.0000000914,0.0088
-0.0000000912,0.04,-0.0000000366,0,-0.0000000366,0,-0.0000000912,0.008,-0.0000000912,0,-0.0000000912,0.0088
-0.000000091,0.04,-0.0000000365,0,-0.0000000365,0,-0.000000091,0.008,-0.000000091,0,-0.000000091,0.0088
-0.0000000908,0.04,-0.0000000364,0,-0.0000000364,0,-0.0000000908,0.016,-0.0000000908,0,-0.0000000908,0.0088
-0.0000000906,0.04,-0.0000000363,0,-0.0000000363,0,-0.0000000906,0.016,-0.0000000906,0,-0.0000000906,0.0088
-0.0000000904,0.04,-0.0000000362,0,-0.0000000362,0,-0.0000000904,0.016,-0.0000000904,0,-0.0000000904,0.0088
-0.0000000902,0.04,-0.0000000361,0,-0.0000000361,0,-0.0000000902,0.024,-0.0000000902,0,-0.0000000902,0.0088
-0.00000009,0.04,-0.000000036,0.02,-0.000000036,0,-0.00000009,0.016,-0.00000009,0,-0.00000009,0.0088
-0.0000000898,0.04,-0.0000000359,0.02,-0.0000000359,0,-0.0000000898,0.016,-0.0000000898,0,-0.0000000898,0.0088
-0.0000000896,0.04,-0.0000000358,0.02,-0.0000000358,0,-0.0000000896,0.016,-0.0000000896,0,-0.0000000896,0.0096
-0.0000000894,0.04,-0.0000000357,0.02,-0.0000000357,0,-0.0000000894,0.008,-0.0000000894,0,-0.0000000894,0.0096
-0.0000000892,0.04,-0.0000000356,0.02,-0.0000000356,0,-0.0000000892,0.008,-0.0000000892,0.008,-0.0000000892,0.0104
-0.000000089,0.06,-0.0000000355,0.04,-0.0000000355,0,-0.000000089,0,-0.000000089,0,-0.000000089,0.0104
-0.0000000888,0.06,-0.0000000354,0.04,-0.0000000354,0,-0.0000000888,0,-0.0000000888,0,-0.0000000888,0.0104
-0.0000000886,0.04,-0.0000000353,0.04,-0.0000000353,0.008,-0.0000000886,0,-0.0000000886,0,-0.0000000886,0.0112
-0.0000000884,0.04,-0.0000000352,0.04,-0.0000000352,0.008,-0.0000000884,0,-0.0000000884,0,-0.0000000884,0.0104
-0.0000000882,0.04,-0.0000000351,0.04,-0.0000000351,0.008,-0.0000000882,0,-0.0000000882,0,-0.0000000882,0.0104
-0.000000088,0.02,-0.000000035,0.04,-0.000000035,0.008,-0.000000088,0,-0.000000088,0,-0.000000088,0.0104
-0.0000000878,0.02,-0.0000000349,0.04,-0.0000000349,0.008,-0.0000000878,-0.008,-0.0000000878,-0.008,-0.0000000878,0.0096
-0.0000000876,0,-0.0000000348,0.04,-0.0000000348,0.008,-0.0000000876,-0.008,-0.0000000876,-0.008,-0.0000000876,0.0096
-0.0000000874,0,-0.0000000347,0.04,-0.0000000347,0.008,-0.0000000874,0,-0.0000000874,0,-0.0000000874,0.0088
-0.0000000872,0,-0.0000000346,0.04,-0.0000000346,0.008,-0.0000000872,0,-0.0000000872,0,-0.0000000872,0.0088
-0.000000087,0,-0.0000000345,0.04,-0.0000000345,0.008,-0.000000087,0,-0.000000087,0,-0.000000087,0.0088
-0.0000000868,0,-0.0000000344,0.04,-0.0000000344,0.008,-0.0000000868,0,-0.0000000868,0,-0.0000000868,0.0088
-0.0000000866,0,-0.0000000343,0.02,-0.0000000343,0.008,-0.0000000866,0,-0.0000000866,0,-0.0000000866,0.0088
-0.0000000864,0,-0.0000000342,0.02,-0.0000000342,0.008,-0.0000000864,0,-0.0000000864,0,-0.0000000864,0.0088
-0.0000000862,0,-0.0000000341,0.02,-0.0000000341,0.008,-0.0000000862,0.008,-0.0000000862,0.008,-0.0000000862,0.0088
-0.000000086,0,-0.000000034,0.02,-0.000000034,0,-0.000000086,0.008,-0.000000086,0.008,-0.000000086,0.0088
-0.0000000858,0,-0.0000000339,0.02,-0.0000000339,0,-0.0000000858,0.008,-0.0000000858,0,-0.0000000858,0.0088
-0.0000000856,0,-0.0000000338,0.02,-0.0000000338,0,-0.0000000856,0.008,-0.0000000856,0,-0.0000000856,0.0096
-0.0000000854,0,-0.0000000337,0.02,-0.0000000337,0,-0.0000000854,0.008,-0.0000000854,0,-0.0000000854,0.0096
-0.0000000852,0,-0.0000000336,0.02,-0.0000000336,0,-0.0000000852,0.016,-0.0000000852,0,-0.0000000852,0.0096
-0.000000085,0,-0.0000000335,0.02,-0.0000000335,0,-0.000000085,0.016,-0.000000085,-0.008,-0.000000085,0.0096
-0.0000000848,0,-0.0000000334,0.02,-0.0000000334,0,-0.0000000848,0.016,-0.0000000848,-0.008,-0.0000000848,0.0104
-0.0000000846,0,-0.0000000333,0.02,-0.0000000333,0,-0.0000000846,0.016,-0.0000000846,-0.008,-0.0000000846,0.0104
-0.0000000844,0,-0.0000000332,0.02,-0.0000000332,0,-0.0000000844,0.016,-0.0000000844,-0.008,-0.0000000844,0.0096
-0.0000000842,0,-0.0000000331,0.02,-0.0000000331,0,-0.0000000842,0.016,-0.0000000842,-0.008,-0.0000000842,0.0096
-0.000000084,0,-0.000000033,0.02,-0.000000033,-0.008,-0.000000084,0.016,-0.000000084,-0.008,-0.000000084,0.0088
-0.0000000838,0.02,-0.0000000329,0.02,-0.0000000329,-0.008,-0.0000000838,0.008,-0.0000000838,-0.008,-0.0000000838,0.0088
-0.0000000836,0.02,-0.0000000328,0.02,-0.0000000328,-0.008,-0.0000000836,0.008,-0.0000000836,0,-0.0000000836,0.0088
-0.0000000834,0.02,-0.0000000327,0.02,-0.0000000327,-0.008,-0.0000000834,0.008,-0.0000000834,0,-0.0000000834,0.0088
-0.0000000832,0.02,-0.0000000326,0.02,-0.0000000326,-0.008,-0.0000000832,0.008,-0.0000000832,0.008,-0.0000000832,0.0088
-0.000000083,0.04,-0.0000000325,0.02,-0.0000000325,-0.008,-0.000000083,0,-0.000000083,0.008,-0.000000083,0.0088
-0.0000000828,0.04,-0.0000000324,0.02,-0.0000000324,-0.008,-0.0000000828,0,-0.0000000828,0.008,-0.0000000828,0.0088
-0.0000000826,0.02,-0.0000000323,0,-0.0000000323,-0.008,-0.0000000826,-0.008,-0.0000000826,0.008,-0.0000000826,0.0088
-0.0000000824,0.02,-0.0000000322,0,-0.0000000322,0,-0.0000000824,-0.008,-0.0000000824,0.008,-0.0000000824,0.008
-0.0000000822,0.02,-0.0000000321,0,-0.0000000321,0,-0.0000000822,-0.008,-0.0000000822,0.008,-0.0000000822,0.008
-0.000000082,0.02,-0.000000032,0,-0.000000032,0,-0.000000082,-0.008,-0.000000082,0.008,-0.000000082,0.008
-0.0000000818,0.02,-0.0000000319,0,-0.0000000319,0.008,-0.0000000818,-0.016,-0.0000000818,0.008,-0.0000000818,0.008
-0.0000000816,0.02,-0.0000000318,0,-0.0000000318,0.008,-0.0000000816,-0.008,-0.0000000816,0.008,-0.0000000816,0.008
-0.0000000814,0.02,-0.0000000317,0,-0.0000000317,0.016,-0.0000000814,-0.008,-0.0000000814,0.008,-0.0000000814,0.0072
-0.0000000812,0.02,-0.0000000316,0,-0.0000000316,0.016,-0.0000000812,-0.008,-0.0000000812,0.008,-0.0000000812,0.0072
-0.000000081,0.02,-0.0000000315,0,-0.0000000315,0.024,-0.000000081,-0.008,-0.000000081,0,-0.000000081,0.0072
-0.0000000808,0.04,-0.0000000314,-0.02,-0.0000000314,0.024,-0.0000000808,-0.016,-0.0000000808,0,-0.0000000808,0.0072
-0.0000000806,0.04,-0.0000000313,-0.02,-0.0000000313,0.024,-0.0000000806,-0.016,-0.0000000806,0,-0.0000000806,0.0072
-0.0000000804,0.02,-0.0000000312,-0.02,-0.0000000312,0.032,-0.0000000804,-0.008,-0.0000000804,0,-0.0000000804,0.0072
-0.0000000802,0.02,-0.0000000311,-0.02,-0.0000000311,0.032,-0.0000000802,-0.008,-0.0000000802,0,-0.0000000802,0.008
-0.00000008,0.02,-0.000000031,-0.02,-0.000000031,0.032,-0.00000008,-0.008,-0.00000008,0,-0.00000008,0.0088
-0.0000000798,0.02,-0.0000000309,-0.02,-0.0000000309,0.032,-0.0000000798,-0.008,-0.0000000798,0,-0.0000000798,0.0088
-0.0000000796,0,-0.0000000308,-0.02,-0.0000000308,0.032,-0.0000000796,0,-0.0000000796,0,-0.0000000796,0.0096
-0.0000000794,0,-0.0000000307,-0.02,-0.0000000307,0.032,-0.0000000794,0,-0.0000000794,0,-0.0000000794,0.0088
-0.0000000792,0,-0.0000000306,-0.02,-0.0000000306,0.032,-0.0000000792,0.008,-0.0000000792,0.008,-0.0000000792,0.0088
-0.000000079,0,-0.0000000305,-0.02,-0.0000000305,0.024,-0.000000079,0.008,-0.000000079,0.008,-0.000000079,0.008
-0.0000000788,0,-0.0000000304,-0.02,-0.0000000304,0.024,-0.0000000788,0.008,-0.0000000788,0.008,-0.0000000788,0.0072
-0.0000000786,0,-0.0000000303,-0.02,-0.0000000303,0.024,-0.0000000786,0.008,-0.0000000786,0.008,-0.0000000786,0.0072
-0.0000000784,0,-0.0000000302,-0.02,-0.0000000302,0.024,-0.0000000784,0.016,-0.0000000784,0.008,-0.0000000784,0.0064
-0.0000000782,0,-0.0000000301,-0.02,-0.0000000301,0.016,-0.0000000782,0.016,-0.0000000782,0.008,-0.0000000782,0.0056
-0.000000078,0,-0.00000003,-0.02,-0.00000003,0.016,-0.000000078,0.016,-0.000000078,0.008,-0.000000078,0.0048
-0.0000000778,0.02,-0.0000000299,-0.02,-0.0000000299,0.008,-0.0000000778,0.008,-0.0000000778,0.008,-0.0000000778,0.0048
-0.0000000776,0.02,-0.0000000298,-0.02,-0.0000000298,0.008,-0.0000000776,0.008,-0.0000000776,0.008,-0.0000000776,0.0048
-0.0000000774,0.02,-0.0000000297,-0.02,-0.0000000297,0,-0.0000000774,0.008,-0.0000000774,0.008,-0.0000000774,0.0048
-0.0000000772,0.02,-0.0000000296,0,-0.0000000296,0,-0.0000000772,0.008,-0.0000000772,0.008,-0.0000000772,0.0056
-0.000000077,0.02,-0.0000000295,0,-0.0000000295,0,-0.000000077,0,-0.000000077,0.008,-0.000000077,0.0064
-0.0000000768,0.02,-0.0000000294,0,-0.0000000294,-0.008,-0.0000000768,0,-0.0000000768,0.008,-0.0000000768,0.0072
-0.0000000766,0.02,-0.0000000293,-0.02,-0.0000000293,-0.008,-0.0000000766,0,-0.0000000766,0.008,-0.0000000766,0.008
-0.0000000764,0.02,-0.0000000292,-0.02,-0.0000000292,-0.008,-0.0000000764,0,-0.0000000764,0.008,-0.0000000764,0.008
-0.0000000762,0.02,-0.0000000291,-0.02,-0.0000000291,-0.008,-0.0000000762,0,-0.0000000762,0.016,-0.0000000762,0.008
-0.000000076,0.02,-0.000000029,-0.02,-0.000000029,-0.008,-0.000000076,0,-0.000000076,0.008,-0.000000076,0.008
-0.0000000758,0.04,-0.0000000289,-0.02,-0.0000000289,-0.008,-0.0000000758,0,-0.0000000758,0.008,-0.0000000758,0.008
-0.0000000756,0.04,-0.0000000288,-0.02,-0.0000000288,-0.008,-0.0000000756,0,-0.0000000756,0.008,-0.0000000756,0.008
-0.0000000754,0.04,-0.0000000287,-0.02,-0.0000000287,-0.008,-0.0000000754,0,-0.0000000754,0.008,-0.0000000754,0.0072
-0.0000000752,0.04,-0.0000000286,-0.02,-0.0000000286,0,-0.0000000752,0,-0.0000000752,0.008,-0.0000000752,0.0072
-0.000000075,0.04,-0.0000000285,-0.02,-0.0000000285,0,-0.000000075,0,-0.000000075,0.008,-0.000000075,0.0064
-0.0000000748,0.04,-0.0000000284,-0.02,-0.0000000284,0,-0.0000000748,0,-0.0000000748,0.008,-0.0000000748,0.0064
-0.0000000746,0.02,-0.0000000283,-0.02,-0.0000000283,0,-0.0000000746,0,-0.0000000746,0.008,-0.0000000746,0.0064
-0.0000000744,0.02,-0.0000000282,-0.02,-0.0000000282,0.008,-0.0000000744,0,-0.0000000744,0.008,-0.0000000744,0.0064
-0.0000000742,0,-0.0000000281,-0.04,-0.0000000281,0.008,-0.0000000742,0,-0.0000000742,0.008,-0.0000000742,0.0072
-0.000000074,0,-0.000000028,-0.04,-0.000000028,0.008,-0.000000074,0,-0.000000074,0.008,-0.000000074,0.0072
-0.0000000738,0,-0.0000000279,-0.04,-0.0000000279,0.008,-0.0000000738,0,-0.0000000738,0.008,-0.0000000738,0.008
-0.0000000736,-0.02,-0.0000000278,-0.02,-0.0000000278,0.008,-0.0000000736,0,-0.0000000736,0.008,-0.0000000736,0.0088
-0.0000000734,-0.02,-0.0000000277,-0.02,-0.0000000277,0.008,-0.0000000734,0,-0.0000000734,0.008,-0.0000000734,0.0088
-0.0000000732,-0.02,-0.0000000276,-0.02,-0.0000000276,0.016,-0.0000000732,0.008,-0.0000000732,0.008,-0.0000000732,0.0088
-0.000000073,-0.02,-0.0000000275,-0.02,-0.0000000275,0.016,-0.000000073,0.008,-0.000000073,0,-0.000000073,0.0096
-0.0000000728,0,-0.0000000274,-0.02,-0.0000000274,0.016,-0.0000000728,0.008,-0.0000000728,0,-0.0000000728,0.0096
-0.0000000726,0,-0.0000000273,-0.02,-0.0000000273,0.016,-0.0000000726,0.008,-0.0000000726,0,-0.0000000726,0.0096
-0.0000000724,0.02,-0.0000000272,-0.02,-0.0000000272,0.016,-0.0000000724,0.016,-0.0000000724,0,-0.0000000724,0.0088
-0.0000000722,0.02,-0.0000000271,-0.02,-0.0000000271,0.008,-0.0000000722,0.016,-0.0000000722,0,-0.0000000722,0.0088
-0.000000072,0.04,-0.000000027,-0.02,-0.000000027,0.008,-0.000000072,0.016,-0.000000072,0,-0.000000072,0.008
-0.0000000718,0.06,-0.0000000269,-0.02,-0.0000000269,0.008,-0.0000000718,0.008,-0.0000000718,0,-0.0000000718,0.008
-0.0000000716,0.06,-0.0000000268,-0.02,-0.0000000268,0.008,-0.0000000716,0.008,-0.0000000716,0,-0.0000000716,0.008
-0.0000000714,0.06,-0.0000000267,-0.02,-0.0000000267,0,-0.0000000714,0.008,-0.0000000714,0,-0.0000000714,0.008
-0.0000000712,0.06,-0.0000000266,0,-0.0000000266,0,-0.0000000712,0.008,-0.0000000712,0.008,-0.0000000712,0.008
-0.000000071,0.06,-0.0000000265,0,-0.0000000265,0,-0.000000071,0,-0.000000071,0.008,-0.000000071,0.0088
-0.0000000708,0.06,-0.0000000264,0,-0.0000000264,-0.008,-0.0000000708,0,-0.0000000708,0.008,-0.0000000708,0.0088
-0.0000000706,0.04,-0.0000000263,0,-0.0000000263,-0.008,-0.0000000706,-0.008,-0.0000000706,0.008,-0.0000000706,0.0096
-0.0000000704,0.02,-0.0000000262,0,-0.0000000262,-0.008,-0.0000000704,-0.008,-0.0000000704,0.008,-0.0000000704,0.0096
-0.0000000702,0.02,-0.0000000261,0,-0.0000000261,-0.016,-0.0000000702,-0.008,-0.0000000702,0.008,-0.0000000702,0.0096
-0.00000007,0,-0.000000026,0,-0.000000026,-0.016,-0.00000007,-0.008,-0.00000007,0.008,-0.00000007,0.0104
-0.0000000698,0,-0.0000000259,0,-0.0000000259,-0.024,-0.0000000698,-0.008,-0.0000000698,0.008,-0.0000000698,0.0104
-0.0000000696,-0.02,-0.0000000258,0,-0.0000000258,-0.024,-0.0000000696,-0.008,-0.0000000696,0.008,-0.0000000696,0.0104
-0.0000000694,-0.02,-0.0000000257,0,-0.0000000257,-0.032,-0.0000000694,-0.008,-0.0000000694,0.008,-0.0000000694,0.0096
-0.0000000692,-0.02,-0.0000000256,0,-0.0000000256,-0.032,-0.0000000692,0,-0.0000000692,0.008,-0.0000000692,0.0096
-0.000000069,-0.02,-0.0000000255,0,-0.0000000255,-0.04,-0.000000069,0,-0.000000069,0.008,-0.000000069,0.0088
-0.0000000688,0,-0.0000000254,0,-0.0000000254,-0.04,-0.0000000688,-0.008,-0.0000000688,0.008,-0.0000000688,0.0088
-0.0000000686,0,-0.0000000253,0,-0.0000000253,-0.04,-0.0000000686,-0.008,-0.0000000686,0.008,-0.0000000686,0.0088
-0.0000000684,0,-0.0000000252,0,-0.0000000252,-0.04,-0.0000000684,0,-0.0000000684,0.016,-0.0000000684,0.0088
-0.0000000682,0,-0.0000000251,0,-0.0000000251,-0.04,-0.0000000682,0,-0.0000000682,0.016,-0.0000000682,0.0088
-0.000000068,0,-0.000000025,0,-0.000000025,-0.04,-0.000000068,0,-0.000000068,0.008,-0.000000068,0.0088
-0.0000000678,0.02,-0.0000000249,0,-0.0000000249,-0.04,-0.0000000678,0.008,-0.0000000678,0.008,-0.0000000678,0.0088
